athlete_id,display_name,team_id,required_image_type,reason,recommended_path
dallas_wings_azzi_fudd_headshot,Azzi Fudd headshot,dallas_wings,headshot,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_azzi_fudd_headshot/headshot.png
dallas_wings_azzi_fudd_headshot,Azzi Fudd headshot,dallas_wings,cutout,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_azzi_fudd_headshot/cutout.png
dallas_wings_camille_smith_headshot,Camille Smith headshot,dallas_wings,headshot,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_camille_smith_headshot/headshot.png
dallas_wings_camille_smith_headshot,Camille Smith headshot,dallas_wings,cutout,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_camille_smith_headshot/cutout.png
dallas_wings_costanza_verona_headshot,Costanza Verona headshot,dallas_wings,headshot,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_costanza_verona_headshot/headshot.png
dallas_wings_costanza_verona_headshot,Costanza Verona headshot,dallas_wings,cutout,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_costanza_verona_headshot/cutout.png
dallas_wings_dallas_wings,Dallas Wings,dallas_wings,headshot,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_dallas_wings/headshot.png
dallas_wings_dallas_wings,Dallas Wings,dallas_wings,cutout,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_dallas_wings/cutout.png
dallas_wings_david_adkins_headshot,David Adkins headshot,dallas_wings,headshot,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_david_adkins_headshot/headshot.png
dallas_wings_david_adkins_headshot,David Adkins headshot,dallas_wings,cutout,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_david_adkins_headshot/cutout.png
dallas_wings_download_on_the_apple_app_store,Download on the Apple App Store,dallas_wings,headshot,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_download_on_the_apple_app_store/headshot.png
dallas_wings_download_on_the_apple_app_store,Download on the Apple App Store,dallas_wings,cutout,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_download_on_the_apple_app_store/cutout.png
dallas_wings_empress_davenport_headshot,Empress Davenport headshot,dallas_wings,headshot,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_empress_davenport_headshot/headshot.png
dallas_wings_empress_davenport_headshot,Empress Davenport headshot,dallas_wings,cutout,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_empress_davenport_headshot/cutout.png
dallas_wings_get_it_on_google_play,Get it on Google Play,dallas_wings,headshot,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_get_it_on_google_play/headshot.png
dallas_wings_get_it_on_google_play,Get it on Google Play,dallas_wings,cutout,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_get_it_on_google_play/cutout.png
dallas_wings_jessica_shepard_headshot,Jessica Shepard headshot,dallas_wings,headshot,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_jessica_shepard_headshot/headshot.png
dallas_wings_jessica_shepard_headshot,Jessica Shepard headshot,dallas_wings,cutout,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_jessica_shepard_headshot/cutout.png
dallas_wings_jose_fernandez_headshot,Jose Fernandez headshot,dallas_wings,headshot,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_jose_fernandez_headshot/headshot.png
dallas_wings_jose_fernandez_headshot,Jose Fernandez headshot,dallas_wings,cutout,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_jose_fernandez_headshot/cutout.png
dallas_wings_li_yueru_headshot,Li Yueru headshot,dallas_wings,headshot,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_li_yueru_headshot/headshot.png
dallas_wings_li_yueru_headshot,Li Yueru headshot,dallas_wings,cutout,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_li_yueru_headshot/cutout.png
dallas_wings_maddy_siegrist_headshot,Maddy Siegrist headshot,dallas_wings,headshot,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_maddy_siegrist_headshot/headshot.png
dallas_wings_maddy_siegrist_headshot,Maddy Siegrist headshot,dallas_wings,cutout,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_maddy_siegrist_headshot/cutout.png
dallas_wings_mike_neighbors_headshot,Mike Neighbors headshot,dallas_wings,headshot,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_mike_neighbors_headshot/headshot.png
dallas_wings_mike_neighbors_headshot,Mike Neighbors headshot,dallas_wings,cutout,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_mike_neighbors_headshot/cutout.png
dallas_wings_odyssey_sims_headshot,Odyssey Sims headshot,dallas_wings,headshot,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_odyssey_sims_headshot/headshot.png
dallas_wings_odyssey_sims_headshot,Odyssey Sims headshot,dallas_wings,cutout,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_odyssey_sims_headshot/cutout.png
dallas_wings_paige_bueckers_headshot,Paige Bueckers headshot,dallas_wings,headshot,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_paige_bueckers_headshot/headshot.png
dallas_wings_paige_bueckers_headshot,Paige Bueckers headshot,dallas_wings,cutout,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_paige_bueckers_headshot/cutout.png
dallas_wings_sug_sutton_headshot,Sug Sutton headshot,dallas_wings,headshot,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_sug_sutton_headshot/headshot.png
dallas_wings_sug_sutton_headshot,Sug Sutton headshot,dallas_wings,cutout,approved athlete image missing,assets/leagues/wnba/athletes/dallas_wings_sug_sutton_headshot/cutout.png
golden_state_valkyries_allison_dekuiper_headshot,Allison DeKuiper headshot,golden_state_valkyries,headshot,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_allison_dekuiper_headshot/headshot.png
golden_state_valkyries_allison_dekuiper_headshot,Allison DeKuiper headshot,golden_state_valkyries,cutout,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_allison_dekuiper_headshot/cutout.png
golden_state_valkyries_ashten_prechtel_headshot,Ashten Prechtel headshot,golden_state_valkyries,headshot,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_ashten_prechtel_headshot/headshot.png
golden_state_valkyries_ashten_prechtel_headshot,Ashten Prechtel headshot,golden_state_valkyries,cutout,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_ashten_prechtel_headshot/cutout.png
golden_state_valkyries_cecilia_zandalasini_headshot,Cecilia Zandalasini headshot,golden_state_valkyries,headshot,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_cecilia_zandalasini_headshot/headshot.png
golden_state_valkyries_cecilia_zandalasini_headshot,Cecilia Zandalasini headshot,golden_state_valkyries,cutout,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_cecilia_zandalasini_headshot/cutout.png
golden_state_valkyries_download_on_the_apple_app_store,Download on the Apple App Store,golden_state_valkyries,headshot,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_download_on_the_apple_app_store/headshot.png
golden_state_valkyries_download_on_the_apple_app_store,Download on the Apple App Store,golden_state_valkyries,cutout,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_download_on_the_apple_app_store/cutout.png
golden_state_valkyries_gabby_williams_headshot,Gabby Williams headshot,golden_state_valkyries,headshot,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_gabby_williams_headshot/headshot.png
golden_state_valkyries_gabby_williams_headshot,Gabby Williams headshot,golden_state_valkyries,cutout,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_gabby_williams_headshot/cutout.png
golden_state_valkyries_get_it_on_google_play,Get it on Google Play,golden_state_valkyries,headshot,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_get_it_on_google_play/headshot.png
golden_state_valkyries_get_it_on_google_play,Get it on Google Play,golden_state_valkyries,cutout,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_get_it_on_google_play/cutout.png
golden_state_valkyries_golden_state_valkyries,Golden State Valkyries,golden_state_valkyries,headshot,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_golden_state_valkyries/headshot.png
golden_state_valkyries_golden_state_valkyries,Golden State Valkyries,golden_state_valkyries,cutout,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_golden_state_valkyries/cutout.png
golden_state_valkyries_iliana_rupert_headshot,Iliana Rupert headshot,golden_state_valkyries,headshot,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_iliana_rupert_headshot/headshot.png
golden_state_valkyries_iliana_rupert_headshot,Iliana Rupert headshot,golden_state_valkyries,cutout,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_iliana_rupert_headshot/cutout.png
golden_state_valkyries_janelle_salaun_headshot,Janelle Salaun headshot,golden_state_valkyries,headshot,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_janelle_salaun_headshot/headshot.png
golden_state_valkyries_janelle_salaun_headshot,Janelle Salaun headshot,golden_state_valkyries,cutout,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_janelle_salaun_headshot/cutout.png
golden_state_valkyries_juste_jocyte_headshot,Juste Jocyte headshot,golden_state_valkyries,headshot,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_juste_jocyte_headshot/headshot.png
golden_state_valkyries_juste_jocyte_headshot,Juste Jocyte headshot,golden_state_valkyries,cutout,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_juste_jocyte_headshot/cutout.png
golden_state_valkyries_kaila_charles_headshot,Kaila Charles headshot,golden_state_valkyries,headshot,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_kaila_charles_headshot/headshot.png
golden_state_valkyries_kaila_charles_headshot,Kaila Charles headshot,golden_state_valkyries,cutout,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_kaila_charles_headshot/cutout.png
golden_state_valkyries_kaitlyn_chen_headshot,Kaitlyn Chen headshot,golden_state_valkyries,headshot,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_kaitlyn_chen_headshot/headshot.png
golden_state_valkyries_kaitlyn_chen_headshot,Kaitlyn Chen headshot,golden_state_valkyries,cutout,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_kaitlyn_chen_headshot/cutout.png
golden_state_valkyries_kasib_powell_headshot,Kasib Powell headshot,golden_state_valkyries,headshot,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_kasib_powell_headshot/headshot.png
golden_state_valkyries_kasib_powell_headshot,Kasib Powell headshot,golden_state_valkyries,cutout,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_kasib_powell_headshot/cutout.png
golden_state_valkyries_katelin_knox_headshot,Katelin Knox headshot,golden_state_valkyries,headshot,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_katelin_knox_headshot/headshot.png
golden_state_valkyries_katelin_knox_headshot,Katelin Knox headshot,golden_state_valkyries,cutout,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_katelin_knox_headshot/cutout.png
golden_state_valkyries_kayla_thornton_headshot,Kayla Thornton headshot,golden_state_valkyries,headshot,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_kayla_thornton_headshot/headshot.png
golden_state_valkyries_kayla_thornton_headshot,Kayla Thornton headshot,golden_state_valkyries,cutout,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_kayla_thornton_headshot/cutout.png
golden_state_valkyries_kiah_stokes_headshot,Kiah Stokes headshot,golden_state_valkyries,headshot,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_kiah_stokes_headshot/headshot.png
golden_state_valkyries_kiah_stokes_headshot,Kiah Stokes headshot,golden_state_valkyries,cutout,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_kiah_stokes_headshot/cutout.png
golden_state_valkyries_laeticia_amihere_headshot,Laeticia Amihere headshot,golden_state_valkyries,headshot,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_laeticia_amihere_headshot/headshot.png
golden_state_valkyries_laeticia_amihere_headshot,Laeticia Amihere headshot,golden_state_valkyries,cutout,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_laeticia_amihere_headshot/cutout.png
golden_state_valkyries_landon_tatum_headshot,Landon Tatum headshot,golden_state_valkyries,headshot,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_landon_tatum_headshot/headshot.png
golden_state_valkyries_landon_tatum_headshot,Landon Tatum headshot,golden_state_valkyries,cutout,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_landon_tatum_headshot/cutout.png
golden_state_valkyries_miela_sowah_headshot,Miela Sowah headshot,golden_state_valkyries,headshot,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_miela_sowah_headshot/headshot.png
golden_state_valkyries_miela_sowah_headshot,Miela Sowah headshot,golden_state_valkyries,cutout,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_miela_sowah_headshot/cutout.png
golden_state_valkyries_nadia_fingall_headshot,Nadia Fingall headshot,golden_state_valkyries,headshot,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_nadia_fingall_headshot/headshot.png
golden_state_valkyries_nadia_fingall_headshot,Nadia Fingall headshot,golden_state_valkyries,cutout,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_nadia_fingall_headshot/cutout.png
golden_state_valkyries_natalie_nakase_headshot,Natalie Nakase headshot,golden_state_valkyries,headshot,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_natalie_nakase_headshot/headshot.png
golden_state_valkyries_natalie_nakase_headshot,Natalie Nakase headshot,golden_state_valkyries,cutout,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_natalie_nakase_headshot/cutout.png
golden_state_valkyries_sugar_rodgers_headshot,Sugar Rodgers headshot,golden_state_valkyries,headshot,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_sugar_rodgers_headshot/headshot.png
golden_state_valkyries_sugar_rodgers_headshot,Sugar Rodgers headshot,golden_state_valkyries,cutout,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_sugar_rodgers_headshot/cutout.png
golden_state_valkyries_tiffany_hayes_headshot,Tiffany Hayes headshot,golden_state_valkyries,headshot,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_tiffany_hayes_headshot/headshot.png
golden_state_valkyries_tiffany_hayes_headshot,Tiffany Hayes headshot,golden_state_valkyries,cutout,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_tiffany_hayes_headshot/cutout.png
golden_state_valkyries_veronica_burton_headshot,Veronica Burton headshot,golden_state_valkyries,headshot,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_veronica_burton_headshot/headshot.png
golden_state_valkyries_veronica_burton_headshot,Veronica Burton headshot,golden_state_valkyries,cutout,approved athlete image missing,assets/leagues/wnba/athletes/golden_state_valkyries_veronica_burton_headshot/cutout.png
indiana_fever_aliyah_boston_headshot,Aliyah Boston headshot,indiana_fever,headshot,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_aliyah_boston_headshot/headshot.png
indiana_fever_aliyah_boston_headshot,Aliyah Boston headshot,indiana_fever,cutout,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_aliyah_boston_headshot/cutout.png
indiana_fever_austin_kelly_headshot,Austin Kelly headshot,indiana_fever,headshot,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_austin_kelly_headshot/headshot.png
indiana_fever_austin_kelly_headshot,Austin Kelly headshot,indiana_fever,cutout,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_austin_kelly_headshot/cutout.png
indiana_fever_bree_hall_headshot,Bree Hall headshot,indiana_fever,headshot,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_bree_hall_headshot/headshot.png
indiana_fever_bree_hall_headshot,Bree Hall headshot,indiana_fever,cutout,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_bree_hall_headshot/cutout.png
indiana_fever_briann_january_headshot,Briann January headshot,indiana_fever,headshot,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_briann_january_headshot/headshot.png
indiana_fever_briann_january_headshot,Briann January headshot,indiana_fever,cutout,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_briann_january_headshot/cutout.png
indiana_fever_caitlin_clark_headshot,Caitlin Clark headshot,indiana_fever,headshot,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_caitlin_clark_headshot/headshot.png
indiana_fever_caitlin_clark_headshot,Caitlin Clark headshot,indiana_fever,cutout,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_caitlin_clark_headshot/cutout.png
indiana_fever_damiris_dantas_headshot,Damiris Dantas headshot,indiana_fever,headshot,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_damiris_dantas_headshot/headshot.png
indiana_fever_damiris_dantas_headshot,Damiris Dantas headshot,indiana_fever,cutout,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_damiris_dantas_headshot/cutout.png
indiana_fever_download_on_the_apple_app_store,Download on the Apple App Store,indiana_fever,headshot,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_download_on_the_apple_app_store/headshot.png
indiana_fever_download_on_the_apple_app_store,Download on the Apple App Store,indiana_fever,cutout,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_download_on_the_apple_app_store/cutout.png
indiana_fever_get_it_on_google_play,Get it on Google Play,indiana_fever,headshot,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_get_it_on_google_play/headshot.png
indiana_fever_get_it_on_google_play,Get it on Google Play,indiana_fever,cutout,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_get_it_on_google_play/cutout.png
indiana_fever_grace_vanslooten_headshot,Grace VanSlooten headshot,indiana_fever,headshot,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_grace_vanslooten_headshot/headshot.png
indiana_fever_grace_vanslooten_headshot,Grace VanSlooten headshot,indiana_fever,cutout,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_grace_vanslooten_headshot/cutout.png
indiana_fever_indiana_fever,Indiana Fever,indiana_fever,headshot,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_indiana_fever/headshot.png
indiana_fever_indiana_fever,Indiana Fever,indiana_fever,cutout,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_indiana_fever/cutout.png
indiana_fever_justine_pissott_headshot,Justine Pissott headshot,indiana_fever,headshot,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_justine_pissott_headshot/headshot.png
indiana_fever_justine_pissott_headshot,Justine Pissott headshot,indiana_fever,cutout,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_justine_pissott_headshot/cutout.png
indiana_fever_karima_christmas_kelly_headshot,Karima Christmas-Kelly headshot,indiana_fever,headshot,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_karima_christmas_kelly_headshot/headshot.png
indiana_fever_karima_christmas_kelly_headshot,Karima Christmas-Kelly headshot,indiana_fever,cutout,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_karima_christmas_kelly_headshot/cutout.png
indiana_fever_kelsey_mitchell_headshot,Kelsey Mitchell headshot,indiana_fever,headshot,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_kelsey_mitchell_headshot/headshot.png
indiana_fever_kelsey_mitchell_headshot,Kelsey Mitchell headshot,indiana_fever,cutout,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_kelsey_mitchell_headshot/cutout.png
indiana_fever_lexie_hull_headshot,Lexie Hull headshot,indiana_fever,headshot,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_lexie_hull_headshot/headshot.png
indiana_fever_lexie_hull_headshot,Lexie Hull headshot,indiana_fever,cutout,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_lexie_hull_headshot/cutout.png
indiana_fever_makayla_timpson_headshot,Makayla Timpson headshot,indiana_fever,headshot,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_makayla_timpson_headshot/headshot.png
indiana_fever_makayla_timpson_headshot,Makayla Timpson headshot,indiana_fever,cutout,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_makayla_timpson_headshot/cutout.png
indiana_fever_monique_billings_headshot,Monique Billings headshot,indiana_fever,headshot,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_monique_billings_headshot/headshot.png
indiana_fever_monique_billings_headshot,Monique Billings headshot,indiana_fever,cutout,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_monique_billings_headshot/cutout.png
indiana_fever_myisha_hines_allen_headshot,Myisha Hines-Allen headshot,indiana_fever,headshot,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_myisha_hines_allen_headshot/headshot.png
indiana_fever_myisha_hines_allen_headshot,Myisha Hines-Allen headshot,indiana_fever,cutout,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_myisha_hines_allen_headshot/cutout.png
indiana_fever_raven_johnson_headshot,Raven Johnson headshot,indiana_fever,headshot,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_raven_johnson_headshot/headshot.png
indiana_fever_raven_johnson_headshot,Raven Johnson headshot,indiana_fever,cutout,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_raven_johnson_headshot/cutout.png
indiana_fever_sophie_cunningham_headshot,Sophie Cunningham headshot,indiana_fever,headshot,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_sophie_cunningham_headshot/headshot.png
indiana_fever_sophie_cunningham_headshot,Sophie Cunningham headshot,indiana_fever,cutout,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_sophie_cunningham_headshot/cutout.png
indiana_fever_stephanie_white_headshot,Stephanie White headshot,indiana_fever,headshot,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_stephanie_white_headshot/headshot.png
indiana_fever_stephanie_white_headshot,Stephanie White headshot,indiana_fever,cutout,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_stephanie_white_headshot/cutout.png
indiana_fever_tyasha_harris_headshot,Tyasha Harris headshot,indiana_fever,headshot,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_tyasha_harris_headshot/headshot.png
indiana_fever_tyasha_harris_headshot,Tyasha Harris headshot,indiana_fever,cutout,approved athlete image missing,assets/leagues/wnba/athletes/indiana_fever_tyasha_harris_headshot/cutout.png
las_vegas_aces_becky_hammon_headshot,Becky Hammon headshot,las_vegas_aces,headshot,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_becky_hammon_headshot/headshot.png
las_vegas_aces_becky_hammon_headshot,Becky Hammon headshot,las_vegas_aces,cutout,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_becky_hammon_headshot/cutout.png
las_vegas_aces_brianna_turner_headshot,Brianna Turner headshot,las_vegas_aces,headshot,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_brianna_turner_headshot/headshot.png
las_vegas_aces_brianna_turner_headshot,Brianna Turner headshot,las_vegas_aces,cutout,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_brianna_turner_headshot/cutout.png
las_vegas_aces_bryson_creer_headshot,Bryson Creer headshot,las_vegas_aces,headshot,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_bryson_creer_headshot/headshot.png
las_vegas_aces_bryson_creer_headshot,Bryson Creer headshot,las_vegas_aces,cutout,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_bryson_creer_headshot/cutout.png
las_vegas_aces_charlene_thomas_swinson_headshot,Charlene Thomas-Swinson headshot,las_vegas_aces,headshot,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_charlene_thomas_swinson_headshot/headshot.png
las_vegas_aces_charlene_thomas_swinson_headshot,Charlene Thomas-Swinson headshot,las_vegas_aces,cutout,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_charlene_thomas_swinson_headshot/cutout.png
las_vegas_aces_chelsea_gray_headshot,Chelsea Gray headshot,las_vegas_aces,headshot,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_chelsea_gray_headshot/headshot.png
las_vegas_aces_chelsea_gray_headshot,Chelsea Gray headshot,las_vegas_aces,cutout,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_chelsea_gray_headshot/cutout.png
las_vegas_aces_chennedy_carter_headshot,Chennedy Carter headshot,las_vegas_aces,headshot,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_chennedy_carter_headshot/headshot.png
las_vegas_aces_chennedy_carter_headshot,Chennedy Carter headshot,las_vegas_aces,cutout,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_chennedy_carter_headshot/cutout.png
las_vegas_aces_cheyenne_parker_tyus_headshot,Cheyenne Parker-Tyus headshot,las_vegas_aces,headshot,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_cheyenne_parker_tyus_headshot/headshot.png
las_vegas_aces_cheyenne_parker_tyus_headshot,Cheyenne Parker-Tyus headshot,las_vegas_aces,cutout,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_cheyenne_parker_tyus_headshot/cutout.png
las_vegas_aces_ciara_burgi_headshot,Ciara Burgi headshot,las_vegas_aces,headshot,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_ciara_burgi_headshot/headshot.png
las_vegas_aces_ciara_burgi_headshot,Ciara Burgi headshot,las_vegas_aces,cutout,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_ciara_burgi_headshot/cutout.png
las_vegas_aces_dana_evans_headshot,Dana Evans headshot,las_vegas_aces,headshot,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_dana_evans_headshot/headshot.png
las_vegas_aces_dana_evans_headshot,Dana Evans headshot,las_vegas_aces,cutout,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_dana_evans_headshot/cutout.png
las_vegas_aces_download_on_the_apple_app_store,Download on the Apple App Store,las_vegas_aces,headshot,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_download_on_the_apple_app_store/headshot.png
las_vegas_aces_download_on_the_apple_app_store,Download on the Apple App Store,las_vegas_aces,cutout,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_download_on_the_apple_app_store/cutout.png
las_vegas_aces_get_it_on_google_play,Get it on Google Play,las_vegas_aces,headshot,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_get_it_on_google_play/headshot.png
las_vegas_aces_get_it_on_google_play,Get it on Google Play,las_vegas_aces,cutout,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_get_it_on_google_play/cutout.png
las_vegas_aces_jackie_young_headshot,Jackie Young headshot,las_vegas_aces,headshot,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_jackie_young_headshot/headshot.png
las_vegas_aces_jackie_young_headshot,Jackie Young headshot,las_vegas_aces,cutout,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_jackie_young_headshot/cutout.png
las_vegas_aces_janiah_barker_headshot,Janiah Barker headshot,las_vegas_aces,headshot,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_janiah_barker_headshot/headshot.png
las_vegas_aces_janiah_barker_headshot,Janiah Barker headshot,las_vegas_aces,cutout,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_janiah_barker_headshot/cutout.png
