athlete_id,display_name,team_id,provider_player_id,approved_file,approved_marker,source_file,approved_at_utc,decision_source
chicago_sky_saylor_poffenbarger,Saylor Poffenbarger,chicago_sky,1643458,assets/leagues/wnba/athletes/chicago_sky_saylor_poffenbarger/headshot.png,assets/leagues/wnba/athletes/chicago_sky_saylor_poffenbarger/headshot.png.approved,https://www.wnba.com/player/1643458/saylor-poffenbarger,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
chicago_sky_dijonai_carrington,DiJonai Carrington,chicago_sky,1630096,assets/leagues/wnba/athletes/chicago_sky_dijonai_carrington/headshot.png,assets/leagues/wnba/athletes/chicago_sky_dijonai_carrington/headshot.png.approved,https://www.wnba.com/player/1630096/dijonai-carrington,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
chicago_sky_natasha_cloud,Natasha Cloud,chicago_sky,204333,assets/leagues/wnba/athletes/chicago_sky_natasha_cloud/headshot.png,assets/leagues/wnba/athletes/chicago_sky_natasha_cloud/headshot.png.approved,https://www.wnba.com/player/204333/natasha-cloud,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
chicago_sky_kamilla_cardoso,Kamilla Cardoso,chicago_sky,1642289,assets/leagues/wnba/athletes/chicago_sky_kamilla_cardoso/headshot.png,assets/leagues/wnba/athletes/chicago_sky_kamilla_cardoso/headshot.png.approved,https://www.wnba.com/player/1642289/kamilla-cardoso,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
chicago_sky_gabriela_jaquez,Gabriela Jaquez,chicago_sky,1643447,assets/leagues/wnba/athletes/chicago_sky_gabriela_jaquez/headshot.png,assets/leagues/wnba/athletes/chicago_sky_gabriela_jaquez/headshot.png.approved,https://www.wnba.com/player/1643447/gabriela-jaquez,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
chicago_sky_sydney_taylor,Sydney Taylor,chicago_sky,1642321,assets/leagues/wnba/athletes/chicago_sky_sydney_taylor/headshot.png,assets/leagues/wnba/athletes/chicago_sky_sydney_taylor/headshot.png.approved,https://www.wnba.com/player/1642321/sydney-taylor,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
chicago_sky_maddy_westbeld,Maddy Westbeld,chicago_sky,1642818,assets/leagues/wnba/athletes/chicago_sky_maddy_westbeld/headshot.png,assets/leagues/wnba/athletes/chicago_sky_maddy_westbeld/headshot.png.approved,https://www.wnba.com/player/1642818/maddy-westbeld,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
chicago_sky_courtney_vandersloot,Courtney Vandersloot,chicago_sky,202664,assets/leagues/wnba/athletes/chicago_sky_courtney_vandersloot/headshot.png,assets/leagues/wnba/athletes/chicago_sky_courtney_vandersloot/headshot.png.approved,https://www.wnba.com/player/202664/courtney-vandersloot,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
chicago_sky_rachel_banham,Rachel Banham,chicago_sky,1627671,assets/leagues/wnba/athletes/chicago_sky_rachel_banham/headshot.png,assets/leagues/wnba/athletes/chicago_sky_rachel_banham/headshot.png.approved,https://www.wnba.com/player/1627671/rachel-banham,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
chicago_sky_azura_stevens,Azura Stevens,chicago_sky,1628922,assets/leagues/wnba/athletes/chicago_sky_azura_stevens/headshot.png,assets/leagues/wnba/athletes/chicago_sky_azura_stevens/headshot.png.approved,https://www.wnba.com/player/1628922/azura-stevens,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
chicago_sky_aicha_coulibaly,Aicha Coulibaly,chicago_sky,1642786,assets/leagues/wnba/athletes/chicago_sky_aicha_coulibaly/headshot.png,assets/leagues/wnba/athletes/chicago_sky_aicha_coulibaly/headshot.png.approved,https://www.wnba.com/player/1642786/aicha-coulibaly,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
connecticut_sun_diamond_miller,Diamond Miller,connecticut_sun,1641649,assets/leagues/wnba/athletes/connecticut_sun_diamond_miller/headshot.png,assets/leagues/wnba/athletes/connecticut_sun_diamond_miller/headshot.png.approved,https://www.wnba.com/player/1641649/diamond-miller,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
connecticut_sun_hailey_van_lith,Hailey Van Lith,connecticut_sun,1642817,assets/leagues/wnba/athletes/connecticut_sun_hailey_van_lith/headshot.png,assets/leagues/wnba/athletes/connecticut_sun_hailey_van_lith/headshot.png.approved,https://www.wnba.com/player/1642817/hailey-van-lith,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
connecticut_sun_ashlon_jackson,Ashlon Jackson,connecticut_sun,1643437,assets/leagues/wnba/athletes/connecticut_sun_ashlon_jackson/headshot.png,assets/leagues/wnba/athletes/connecticut_sun_ashlon_jackson/headshot.png.approved,https://www.wnba.com/player/1643437/ashlon-jackson,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
connecticut_sun_charlisse_leger_walker,Charlisse Leger-Walker,connecticut_sun,1643449,assets/leagues/wnba/athletes/connecticut_sun_charlisse_leger_walker/headshot.png,assets/leagues/wnba/athletes/connecticut_sun_charlisse_leger_walker/headshot.png.approved,https://www.wnba.com/player/1643449/charlisse-leger-walker,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
connecticut_sun_gianna_kneepkens,Gianna Kneepkens,connecticut_sun,1643429,assets/leagues/wnba/athletes/connecticut_sun_gianna_kneepkens/headshot.png,assets/leagues/wnba/athletes/connecticut_sun_gianna_kneepkens/headshot.png.approved,https://www.wnba.com/player/1643429/gianna-kneepkens,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
connecticut_sun_aaliyah_edwards,Aaliyah Edwards,connecticut_sun,1642290,assets/leagues/wnba/athletes/connecticut_sun_aaliyah_edwards/headshot.png,assets/leagues/wnba/athletes/connecticut_sun_aaliyah_edwards/headshot.png.approved,https://www.wnba.com/player/1642290/aaliyah-edwards,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
connecticut_sun_olivia_nelson_ododa,Olivia Nelson-Ododa,connecticut_sun,1631135,assets/leagues/wnba/athletes/connecticut_sun_olivia_nelson_ododa/headshot.png,assets/leagues/wnba/athletes/connecticut_sun_olivia_nelson_ododa/headshot.png.approved,https://www.wnba.com/player/1631135/olivia-nelson-ododa,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
connecticut_sun_raegan_beers,Raegan Beers,connecticut_sun,1643441,assets/leagues/wnba/athletes/connecticut_sun_raegan_beers/headshot.png,assets/leagues/wnba/athletes/connecticut_sun_raegan_beers/headshot.png.approved,https://www.wnba.com/player/1643441/raegan-beers,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
connecticut_sun_saniya_rivers,Saniya Rivers,connecticut_sun,1642809,assets/leagues/wnba/athletes/connecticut_sun_saniya_rivers/headshot.png,assets/leagues/wnba/athletes/connecticut_sun_saniya_rivers/headshot.png.approved,https://www.wnba.com/player/1642809/saniya-rivers,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
connecticut_sun_aneesah_morrow,Aneesah Morrow,connecticut_sun,1642800,assets/leagues/wnba/athletes/connecticut_sun_aneesah_morrow/headshot.png,assets/leagues/wnba/athletes/connecticut_sun_aneesah_morrow/headshot.png.approved,https://www.wnba.com/player/1642800/aneesah-morrow,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
connecticut_sun_kennedy_burke,Kennedy Burke,connecticut_sun,1629568,assets/leagues/wnba/athletes/connecticut_sun_kennedy_burke/headshot.png,assets/leagues/wnba/athletes/connecticut_sun_kennedy_burke/headshot.png.approved,https://www.wnba.com/player/1629568/kennedy-burke,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
connecticut_sun_nell_angloma,Nell Angloma,connecticut_sun,1643448,assets/leagues/wnba/athletes/connecticut_sun_nell_angloma/headshot.png,assets/leagues/wnba/athletes/connecticut_sun_nell_angloma/headshot.png.approved,https://www.wnba.com/player/1643448/nell-angloma,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
