athlete_id,athlete_name,team_id,team_name,conference,local_headshot_path,local_headshot_exists,approved_marker_path,approved_marker_exists,current_approval_status,identity_review_status,provider_player_id,official_roster_page_candidate,official_player_profile_candidate,official_roster_photo_candidate_url,source_evidence,crop_readiness_notes,allowed_decisions,human_intake_file,team_contact_sheet_path,team_review_board_path,review_only,publish_ready,auto_approval,auto_publish,move_files,paid_apis,asset_downloads
dallas_wings_awak_kuier,Awak Kuier,dallas_wings,Dallas Wings,Western,assets/leagues/wnba/athletes/dallas_wings_awak_kuier/headshot.png,true,assets/leagues/wnba/athletes/dallas_wings_awak_kuier/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1630386,https://wings.wnba.com/roster,https://www.wnba.com/player/1630386/awak-kuier,https://cdn.wnba.com/headshots/wnba/latest/260x190/1630386.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/dallas_wings/dallas_wings_awak_kuier__1630386.png; approved_at_utc=2026-06-16T04:22:55.123463+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/dallas_wings.png,data/asset_registry/wnba/athlete_photo_contact_sheets/dallas_wings.md,true,false,false,false,false,false,false
dallas_wings_aziaha_james,Aziaha James,dallas_wings,Dallas Wings,Western,assets/leagues/wnba/athletes/dallas_wings_aziaha_james/headshot.png,true,assets/leagues/wnba/athletes/dallas_wings_aziaha_james/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1642793,https://wings.wnba.com/roster,https://www.wnba.com/player/1642793/aziaha-james,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642793.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/dallas_wings/dallas_wings_aziaha_james__1642793.png; approved_at_utc=2026-06-16T04:22:55.122011+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/dallas_wings.png,data/asset_registry/wnba/athlete_photo_contact_sheets/dallas_wings.md,true,false,false,false,false,false,false
dallas_wings_azzi_fudd,Azzi Fudd,dallas_wings,Dallas Wings,Western,assets/leagues/wnba/athletes/dallas_wings_azzi_fudd/headshot.png,true,assets/leagues/wnba/athletes/dallas_wings_azzi_fudd/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1643425,https://wings.wnba.com/roster,https://www.wnba.com/player/1643425/azzi-fudd,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643425.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/dallas_wings/dallas_wings_azzi_fudd__1643425.png; approved_at_utc=2026-06-16T04:22:55.123754+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/dallas_wings.png,data/asset_registry/wnba/athlete_photo_contact_sheets/dallas_wings.md,true,false,false,false,false,false,false
dallas_wings_costanza_verona,Costanza Verona,dallas_wings,Dallas Wings,Western,assets/leagues/wnba/athletes/dallas_wings_costanza_verona/headshot.png,true,assets/leagues/wnba/athletes/dallas_wings_costanza_verona/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1643424,https://wings.wnba.com/roster,https://www.wnba.com/player/1643424/costanza-verona,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643424.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/dallas_wings/dallas_wings_costanza_verona__1643424.png; approved_at_utc=2026-06-16T04:22:55.121156+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/dallas_wings.png,data/asset_registry/wnba/athlete_photo_contact_sheets/dallas_wings.md,true,false,false,false,false,false,false
dallas_wings_jessica_shepard,Jessica Shepard,dallas_wings,Dallas Wings,Western,assets/leagues/wnba/athletes/dallas_wings_jessica_shepard/headshot.png,true,assets/leagues/wnba/athletes/dallas_wings_jessica_shepard/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1629491,https://wings.wnba.com/roster,https://www.wnba.com/player/1629491/jessica-shepard,https://cdn.wnba.com/headshots/wnba/latest/260x190/1629491.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/dallas_wings/dallas_wings_jessica_shepard__1629491.png; approved_at_utc=2026-06-16T04:22:55.123197+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/dallas_wings.png,data/asset_registry/wnba/athlete_photo_contact_sheets/dallas_wings.md,true,false,false,false,false,false,false
dallas_wings_li_yueru,Li Yueru,dallas_wings,Dallas Wings,Western,assets/leagues/wnba/athletes/dallas_wings_li_yueru/headshot.png,true,assets/leagues/wnba/athletes/dallas_wings_li_yueru/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1629574,https://wings.wnba.com/roster,https://www.wnba.com/player/1629574/li-yueru,https://cdn.wnba.com/headshots/wnba/latest/260x190/1629574.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/dallas_wings/dallas_wings_li_yueru__1629574.png; approved_at_utc=2026-06-16T04:22:55.122930+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/dallas_wings.png,data/asset_registry/wnba/athlete_photo_contact_sheets/dallas_wings.md,true,false,false,false,false,false,false
dallas_wings_maddy_siegrist,Maddy Siegrist,dallas_wings,Dallas Wings,Western,assets/leagues/wnba/athletes/dallas_wings_maddy_siegrist/headshot.png,true,assets/leagues/wnba/athletes/dallas_wings_maddy_siegrist/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1641652,https://wings.wnba.com/roster,https://www.wnba.com/player/1641652/maddy-siegrist,https://cdn.wnba.com/headshots/wnba/latest/260x190/1641652.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/dallas_wings/dallas_wings_maddy_siegrist__1641652.png; approved_at_utc=2026-06-16T04:22:55.122364+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/dallas_wings.png,data/asset_registry/wnba/athlete_photo_contact_sheets/dallas_wings.md,true,false,false,false,false,false,false
dallas_wings_odyssey_sims,Odyssey Sims,dallas_wings,Dallas Wings,Western,assets/leagues/wnba/athletes/dallas_wings_odyssey_sims/headshot.png,true,assets/leagues/wnba/athletes/dallas_wings_odyssey_sims/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,203824,https://wings.wnba.com/roster,https://www.wnba.com/player/203824/odyssey-sims,https://cdn.wnba.com/headshots/wnba/latest/260x190/203824.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/dallas_wings/dallas_wings_odyssey_sims__203824.png; approved_at_utc=2026-06-16T04:22:55.120243+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/dallas_wings.png,data/asset_registry/wnba/athlete_photo_contact_sheets/dallas_wings.md,true,false,false,false,false,false,false
dallas_wings_paige_bueckers,Paige Bueckers,dallas_wings,Dallas Wings,Western,assets/leagues/wnba/athletes/dallas_wings_paige_bueckers/headshot.png,true,assets/leagues/wnba/athletes/dallas_wings_paige_bueckers/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1642784,https://wings.wnba.com/roster,https://www.wnba.com/player/1642784/paige-bueckers,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642784.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/dallas_wings/dallas_wings_paige_bueckers__1642784.png; approved_at_utc=2026-06-16T04:22:55.120834+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/dallas_wings.png,data/asset_registry/wnba/athlete_photo_contact_sheets/dallas_wings.md,true,false,false,false,false,false,false
dallas_wings_sug_sutton,Sug Sutton,dallas_wings,Dallas Wings,Western,assets/leagues/wnba/athletes/dallas_wings_sug_sutton/headshot.png,true,assets/leagues/wnba/athletes/dallas_wings_sug_sutton/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1630134,https://wings.wnba.com/roster,https://www.wnba.com/player/1630134/sug-sutton,https://cdn.wnba.com/headshots/wnba/latest/260x190/1630134.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/dallas_wings/dallas_wings_sug_sutton__1630134.png; approved_at_utc=2026-06-16T04:22:55.120516+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/dallas_wings.png,data/asset_registry/wnba/athlete_photo_contact_sheets/dallas_wings.md,true,false,false,false,false,false,false
golden_state_valkyries_ashten_prechtel,Ashten Prechtel,golden_state_valkyries,Golden State Valkyries,Western,assets/leagues/wnba/athletes/golden_state_valkyries_ashten_prechtel/headshot.png,true,assets/leagues/wnba/athletes/golden_state_valkyries_ashten_prechtel/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1641695,https://valkyries.wnba.com/roster,https://www.wnba.com/player/1641695/ashten-prechtel,https://cdn.wnba.com/headshots/wnba/latest/260x190/1641695.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/golden_state_valkyries/golden_state_valkyries_ashten_prechtel__1641695.png; approved_at_utc=2026-06-16T04:22:55.125841+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.png,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.md,true,false,false,false,false,false,false
golden_state_valkyries_cecilia_zandalasini,Cecilia Zandalasini,golden_state_valkyries,Golden State Valkyries,Western,assets/leagues/wnba/athletes/golden_state_valkyries_cecilia_zandalasini/headshot.png,true,assets/leagues/wnba/athletes/golden_state_valkyries_cecilia_zandalasini/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1628508,https://valkyries.wnba.com/roster,https://www.wnba.com/player/1628508/cecilia-zandalasini,https://cdn.wnba.com/headshots/wnba/latest/260x190/1628508.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/golden_state_valkyries/golden_state_valkyries_cecilia_zandalasini__1628508.png; approved_at_utc=2026-06-16T04:22:55.127224+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.png,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.md,true,false,false,false,false,false,false
golden_state_valkyries_gabby_williams,Gabby Williams,golden_state_valkyries,Golden State Valkyries,Western,assets/leagues/wnba/athletes/golden_state_valkyries_gabby_williams/headshot.png,true,assets/leagues/wnba/athletes/golden_state_valkyries_gabby_williams/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1628931,https://valkyries.wnba.com/roster,https://www.wnba.com/player/1628931/gabby-williams,https://cdn.wnba.com/headshots/wnba/latest/260x190/1628931.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/golden_state_valkyries/golden_state_valkyries_gabby_williams__1628931.png; approved_at_utc=2026-06-16T04:22:55.124115+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.png,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.md,true,false,false,false,false,false,false
golden_state_valkyries_iliana_rupert,Iliana Rupert,golden_state_valkyries,Golden State Valkyries,Western,assets/leagues/wnba/athletes/golden_state_valkyries_iliana_rupert/headshot.png,true,assets/leagues/wnba/athletes/golden_state_valkyries_iliana_rupert/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1630387,https://valkyries.wnba.com/roster,https://www.wnba.com/player/1630387/iliana-rupert,https://cdn.wnba.com/headshots/wnba/latest/260x190/1630387.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/golden_state_valkyries/golden_state_valkyries_iliana_rupert__1630387.png; approved_at_utc=2026-06-16T04:22:55.126121+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.png,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.md,true,false,false,false,false,false,false
golden_state_valkyries_janelle_salaun,Janelle Salaun,golden_state_valkyries,Golden State Valkyries,Western,assets/leagues/wnba/athletes/golden_state_valkyries_janelle_salaun/headshot.png,true,assets/leagues/wnba/athletes/golden_state_valkyries_janelle_salaun/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1642767,https://valkyries.wnba.com/roster,https://www.wnba.com/player/1642767/janelle-salaun,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642767.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/golden_state_valkyries/golden_state_valkyries_janelle_salaun__1642767.png; approved_at_utc=2026-06-16T04:22:55.126393+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.png,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.md,true,false,false,false,false,false,false
golden_state_valkyries_juste_jocyte,Juste Jocyte,golden_state_valkyries,Golden State Valkyries,Western,assets/leagues/wnba/athletes/golden_state_valkyries_juste_jocyte/headshot.png,false,assets/leagues/wnba/athletes/golden_state_valkyries_juste_jocyte/headshot.png.approved,false,missing_asset_not_renderable,needs_human_approval,1642794,https://valkyries.wnba.com/roster,https://www.wnba.com/player/1642794/juste-jocyte,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642794.png,match_review_registry; status=needs_human_approval; image_url=https://cdn.wnba.com/headshots/wnba/latest/260x190/1642794.png; confidence=0.72,asset_file_missing; headshot_slot_requires_identity_and_crop_review,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.png,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.md,true,false,false,false,false,false,false
golden_state_valkyries_kaila_charles,Kaila Charles,golden_state_valkyries,Golden State Valkyries,Western,assets/leagues/wnba/athletes/golden_state_valkyries_kaila_charles/headshot.png,true,assets/leagues/wnba/athletes/golden_state_valkyries_kaila_charles/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1630097,https://valkyries.wnba.com/roster,https://www.wnba.com/player/1630097/kaila-charles,https://cdn.wnba.com/headshots/wnba/latest/260x190/1630097.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/golden_state_valkyries/golden_state_valkyries_kaila_charles__1630097.png; approved_at_utc=2026-06-16T04:22:55.125256+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.png,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.md,true,false,false,false,false,false,false
golden_state_valkyries_kaitlyn_chen,Kaitlyn Chen,golden_state_valkyries,Golden State Valkyries,Western,assets/leagues/wnba/athletes/golden_state_valkyries_kaitlyn_chen/headshot.png,true,assets/leagues/wnba/athletes/golden_state_valkyries_kaitlyn_chen/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1642822,https://valkyries.wnba.com/roster,https://www.wnba.com/player/1642822/kaitlyn-chen,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642822.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/golden_state_valkyries/golden_state_valkyries_kaitlyn_chen__1642822.png; approved_at_utc=2026-06-16T04:22:55.124392+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.png,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.md,true,false,false,false,false,false,false
golden_state_valkyries_kayla_thornton,Kayla Thornton,golden_state_valkyries,Golden State Valkyries,Western,assets/leagues/wnba/athletes/golden_state_valkyries_kayla_thornton/headshot.png,true,assets/leagues/wnba/athletes/golden_state_valkyries_kayla_thornton/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,203866,https://valkyries.wnba.com/roster,https://www.wnba.com/player/203866/kayla-thornton,https://cdn.wnba.com/headshots/wnba/latest/260x190/203866.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/golden_state_valkyries/golden_state_valkyries_kayla_thornton__203866.png; approved_at_utc=2026-06-16T04:22:55.124988+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.png,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.md,true,false,false,false,false,false,false
golden_state_valkyries_kiah_stokes,Kiah Stokes,golden_state_valkyries,Golden State Valkyries,Western,assets/leagues/wnba/athletes/golden_state_valkyries_kiah_stokes/headshot.png,true,assets/leagues/wnba/athletes/golden_state_valkyries_kiah_stokes/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,204329,https://valkyries.wnba.com/roster,https://www.wnba.com/player/204329/kiah-stokes,https://cdn.wnba.com/headshots/wnba/latest/260x190/204329.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/golden_state_valkyries/golden_state_valkyries_kiah_stokes__204329.png; approved_at_utc=2026-06-16T04:22:55.127496+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.png,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.md,true,false,false,false,false,false,false
golden_state_valkyries_laeticia_amihere,Laeticia Amihere,golden_state_valkyries,Golden State Valkyries,Western,assets/leagues/wnba/athletes/golden_state_valkyries_laeticia_amihere/headshot.png,true,assets/leagues/wnba/athletes/golden_state_valkyries_laeticia_amihere/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1641656,https://valkyries.wnba.com/roster,https://www.wnba.com/player/1641656/laeticia-amihere,https://cdn.wnba.com/headshots/wnba/latest/260x190/1641656.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/golden_state_valkyries/golden_state_valkyries_laeticia_amihere__1641656.png; approved_at_utc=2026-06-16T04:22:55.124693+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.png,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.md,true,false,false,false,false,false,false
golden_state_valkyries_miela_sowah,Miela Sowah,golden_state_valkyries,Golden State Valkyries,Western,assets/leagues/wnba/athletes/golden_state_valkyries_miela_sowah/headshot.png,true,assets/leagues/wnba/athletes/golden_state_valkyries_miela_sowah/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1631039,https://valkyries.wnba.com/roster,https://www.wnba.com/player/1631039/miela-sowah,https://cdn.wnba.com/headshots/wnba/latest/260x190/1631039.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/golden_state_valkyries/golden_state_valkyries_miela_sowah__1631039.png; approved_at_utc=2026-06-16T04:22:55.125527+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.png,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.md,true,false,false,false,false,false,false
golden_state_valkyries_nadia_fingall,Nadia Fingall,golden_state_valkyries,Golden State Valkyries,Western,assets/leagues/wnba/athletes/golden_state_valkyries_nadia_fingall/headshot.png,false,assets/leagues/wnba/athletes/golden_state_valkyries_nadia_fingall/headshot.png.approved,false,missing_asset_not_renderable,needs_human_approval,1643686,https://valkyries.wnba.com/roster,https://www.wnba.com/player/1643686/nadia-fingall,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643686.png,match_review_registry; status=needs_human_approval; image_url=https://cdn.wnba.com/headshots/wnba/latest/260x190/1643686.png; confidence=0.72,asset_file_missing; headshot_slot_requires_identity_and_crop_review,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.png,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.md,true,false,false,false,false,false,false
golden_state_valkyries_tiffany_hayes,Tiffany Hayes,golden_state_valkyries,Golden State Valkyries,Western,assets/leagues/wnba/athletes/golden_state_valkyries_tiffany_hayes/headshot.png,true,assets/leagues/wnba/athletes/golden_state_valkyries_tiffany_hayes/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,203026,https://valkyries.wnba.com/roster,https://www.wnba.com/player/203026/tiffany-hayes,https://cdn.wnba.com/headshots/wnba/latest/260x190/203026.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/golden_state_valkyries/golden_state_valkyries_tiffany_hayes__203026.png; approved_at_utc=2026-06-16T04:22:55.126685+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.png,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.md,true,false,false,false,false,false,false
golden_state_valkyries_veronica_burton,Veronica Burton,golden_state_valkyries,Golden State Valkyries,Western,assets/leagues/wnba/athletes/golden_state_valkyries_veronica_burton/headshot.png,true,assets/leagues/wnba/athletes/golden_state_valkyries_veronica_burton/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1631007,https://valkyries.wnba.com/roster,https://www.wnba.com/player/1631007/veronica-burton,https://cdn.wnba.com/headshots/wnba/latest/260x190/1631007.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/golden_state_valkyries/golden_state_valkyries_veronica_burton__1631007.png; approved_at_utc=2026-06-16T04:22:55.126957+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.png,data/asset_registry/wnba/athlete_photo_contact_sheets/golden_state_valkyries.md,true,false,false,false,false,false,false
