candidate_id,athlete_id,display_name,team_id,provider_player_id,source_url,image_url,image_type,status,notes
chicago_sky_1642292,unmatched_review_required,,chicago_sky,1642292,https://sky.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642292.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
chicago_sky_1642321,unmatched_review_required,,chicago_sky,1642321,https://sky.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642321.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
chicago_sky_1642786,unmatched_review_required,,chicago_sky,1642786,https://sky.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642786.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
chicago_sky_1642818,unmatched_review_required,,chicago_sky,1642818,https://sky.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642818.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
chicago_sky_1642898,unmatched_review_required,,chicago_sky,1642898,https://sky.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642898.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
chicago_sky_1642899,unmatched_review_required,,chicago_sky,1642899,https://sky.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642899.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
chicago_sky_1643447,unmatched_review_required,,chicago_sky,1643447,https://sky.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643447.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
chicago_sky_1643458,unmatched_review_required,,chicago_sky,1643458,https://sky.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643458.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
chicago_sky_1643611,unmatched_review_required,,chicago_sky,1643611,https://sky.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643611.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
chicago_sky_202664,unmatched_review_required,,chicago_sky,202664,https://sky.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/202664.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
chicago_sky_203400,unmatched_review_required,,chicago_sky,203400,https://sky.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/203400.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
chicago_sky_203764,unmatched_review_required,,chicago_sky,203764,https://sky.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/203764.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
chicago_sky_204322,unmatched_review_required,,chicago_sky,204322,https://sky.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/204322.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
chicago_sky_204333,unmatched_review_required,,chicago_sky,204333,https://sky.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/204333.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
connecticut_sun_101033,unmatched_review_required,,connecticut_sun,101033,https://sun.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/101033.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
connecticut_sun_1629568,unmatched_review_required,,connecticut_sun,1629568,https://sun.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1629568.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
connecticut_sun_1631135,unmatched_review_required,,connecticut_sun,1631135,https://sun.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1631135.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
connecticut_sun_1641649,unmatched_review_required,,connecticut_sun,1641649,https://sun.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1641649.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
connecticut_sun_1641742,unmatched_review_required,,connecticut_sun,1641742,https://sun.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1641742.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
connecticut_sun_1642290,unmatched_review_required,,connecticut_sun,1642290,https://sun.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642290.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
connecticut_sun_1642303,unmatched_review_required,,connecticut_sun,1642303,https://sun.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642303.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
connecticut_sun_1642754,unmatched_review_required,,connecticut_sun,1642754,https://sun.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642754.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
connecticut_sun_1642800,unmatched_review_required,,connecticut_sun,1642800,https://sun.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642800.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
connecticut_sun_1642809,unmatched_review_required,,connecticut_sun,1642809,https://sun.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642809.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
connecticut_sun_1642817,unmatched_review_required,,connecticut_sun,1642817,https://sun.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642817.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
connecticut_sun_1642902,unmatched_review_required,,connecticut_sun,1642902,https://sun.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642902.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
connecticut_sun_1643429,unmatched_review_required,,connecticut_sun,1643429,https://sun.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643429.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
connecticut_sun_1643437,unmatched_review_required,,connecticut_sun,1643437,https://sun.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643437.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
connecticut_sun_1643441,unmatched_review_required,,connecticut_sun,1643441,https://sun.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643441.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
connecticut_sun_1643448,unmatched_review_required,,connecticut_sun,1643448,https://sun.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643448.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
connecticut_sun_1643449,unmatched_review_required,,connecticut_sun,1643449,https://sun.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643449.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
connecticut_sun_1643560,unmatched_review_required,,connecticut_sun,1643560,https://sun.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643560.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
connecticut_sun_1643561,unmatched_review_required,,connecticut_sun,1643561,https://sun.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643561.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
connecticut_sun_203398,unmatched_review_required,,connecticut_sun,203398,https://sun.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/203398.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
indiana_fever_100370,unmatched_review_required,,indiana_fever,100370,https://fever.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/100370.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
indiana_fever_1628881,unmatched_review_required,,indiana_fever,1628881,https://fever.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1628881.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
indiana_fever_1628899,unmatched_review_required,,indiana_fever,1628899,https://fever.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1628899.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
indiana_fever_1628909,unmatched_review_required,,indiana_fever,1628909,https://fever.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1628909.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
indiana_fever_1629482,unmatched_review_required,,indiana_fever,1629482,https://fever.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1629482.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
indiana_fever_1630112,unmatched_review_required,,indiana_fever,1630112,https://fever.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1630112.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
indiana_fever_1631086,unmatched_review_required,,indiana_fever,1631086,https://fever.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1631086.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
indiana_fever_1641648,unmatched_review_required,,indiana_fever,1641648,https://fever.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1641648.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
indiana_fever_1641703,unmatched_review_required,,indiana_fever,1641703,https://fever.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1641703.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
indiana_fever_1642286,unmatched_review_required,,indiana_fever,1642286,https://fever.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642286.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
indiana_fever_1642788,unmatched_review_required,,indiana_fever,1642788,https://fever.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642788.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
indiana_fever_1642815,unmatched_review_required,,indiana_fever,1642815,https://fever.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642815.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
indiana_fever_1643433,unmatched_review_required,,indiana_fever,1643433,https://fever.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643433.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
indiana_fever_1643453,unmatched_review_required,,indiana_fever,1643453,https://fever.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643453.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
indiana_fever_1643495,unmatched_review_required,,indiana_fever,1643495,https://fever.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643495.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
indiana_fever_201896,unmatched_review_required,,indiana_fever,201896,https://fever.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/201896.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
indiana_fever_202640,unmatched_review_required,,indiana_fever,202640,https://fever.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/202640.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
