team_id,athlete_id,display_name,provider_player_id,image_url,download_status,downloaded_file,bytes,reason
indiana_fever,indiana_fever_makayla_timpson,Makayla Timpson,1642815,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642815.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_makayla_timpson__1642815.png,15364,
indiana_fever,indiana_fever_caitlin_clark,Caitlin Clark,1642286,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642286.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_caitlin_clark__1642286.png,17210,
indiana_fever,indiana_fever_bree_hall,Bree Hall,1642788,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642788.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_bree_hall__1642788.png,16876,
indiana_fever,indiana_fever_monique_billings,Monique Billings,1628881,https://cdn.wnba.com/headshots/wnba/latest/260x190/1628881.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_monique_billings__1628881.png,23059,
indiana_fever,indiana_fever_tyasha_harris,Tyasha Harris,1630112,https://cdn.wnba.com/headshots/wnba/latest/260x190/1630112.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_tyasha_harris__1630112.png,16505,
new_york_liberty,new_york_liberty_satou_sabally,Satou Sabally,1630149,https://cdn.wnba.com/headshots/wnba/latest/260x190/1630149.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_satou_sabally__1630149.png,15425,
new_york_liberty,new_york_liberty_marine_fauthoux,Marine Fauthoux,1630469,https://cdn.wnba.com/headshots/wnba/latest/260x190/1630469.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_marine_fauthoux__1630469.png,20936,
new_york_liberty,new_york_liberty_rebekah_gardner,Rebekah Gardner,203822,https://cdn.wnba.com/headshots/wnba/latest/260x190/203822.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_rebekah_gardner__203822.png,22154,
new_york_liberty,new_york_liberty_leonie_fiebich,Leonie Fiebich,204296,https://cdn.wnba.com/headshots/wnba/latest/260x190/204296.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_leonie_fiebich__204296.png,19878,
new_york_liberty,new_york_liberty_raquel_carrera,Raquel Carrera,1630142,https://cdn.wnba.com/headshots/wnba/latest/260x190/1630142.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_raquel_carrera__1630142.png,16123,
new_york_liberty,new_york_liberty_pauline_astier,Pauline Astier,1630384,https://cdn.wnba.com/headshots/wnba/latest/260x190/1630384.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_pauline_astier__1630384.png,15110,
new_york_liberty,new_york_liberty_sabrina_ionescu,Sabrina Ionescu,1631136,https://cdn.wnba.com/headshots/wnba/latest/260x190/1631136.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_sabrina_ionescu__1631136.png,19024,
new_york_liberty,new_york_liberty_han_xu,Han Xu,1629477,https://cdn.wnba.com/headshots/wnba/latest/260x190/1629477.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_han_xu__1629477.png,19640,
new_york_liberty,new_york_liberty_marine_johannes,Marine Johannes,1629566,https://cdn.wnba.com/headshots/wnba/latest/260x190/1629566.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_marine_johannes__1629566.png,16634,
new_york_liberty,new_york_liberty_anneli_maley,Anneli Maley,1629546,https://cdn.wnba.com/headshots/wnba/latest/260x190/1629546.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_anneli_maley__1629546.png,21019,
new_york_liberty,new_york_liberty_breanna_stewart,Breanna Stewart,1630993,https://cdn.wnba.com/headshots/wnba/latest/260x190/1630993.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_breanna_stewart__1630993.png,15824,
new_york_liberty,new_york_liberty_jonquel_jones,Jonquel Jones,1627668,https://cdn.wnba.com/headshots/wnba/latest/260x190/1627668.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_jonquel_jones__1627668.png,17823,
new_york_liberty,new_york_liberty_betnijah_laney_hamilton,Betnijah Laney-Hamilton,1627673,https://cdn.wnba.com/headshots/wnba/latest/260x190/1627673.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_betnijah_laney_hamilton__1627673.png,22019,
