athlete_id,display_name,team_id,provider_player_id,approved_file,approved_marker,source_file,approved_at_utc,decision_source
connecticut_sun_brittney_griner,Brittney Griner,connecticut_sun,203398,assets/leagues/wnba/athletes/connecticut_sun_brittney_griner/headshot.png,assets/leagues/wnba/athletes/connecticut_sun_brittney_griner/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/connecticut_sun/connecticut_sun_brittney_griner__203398.png,2026-06-16T02:49:50.242656+00:00,default
connecticut_sun_leila_lacan,Leila Lacan,connecticut_sun,1642303,assets/leagues/wnba/athletes/connecticut_sun_leila_lacan/headshot.png,assets/leagues/wnba/athletes/connecticut_sun_leila_lacan/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/connecticut_sun/connecticut_sun_leila_lacan__1642303.png,2026-06-16T02:49:50.242997+00:00,default
indiana_fever_kelsey_mitchell,Kelsey Mitchell,indiana_fever,1628909,assets/leagues/wnba/athletes/indiana_fever_kelsey_mitchell/headshot.png,assets/leagues/wnba/athletes/indiana_fever_kelsey_mitchell/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_kelsey_mitchell__1628909.png,2026-06-16T02:49:50.243321+00:00,default
indiana_fever_myisha_hines_allen,Myisha Hines-Allen,indiana_fever,1628899,assets/leagues/wnba/athletes/indiana_fever_myisha_hines_allen/headshot.png,assets/leagues/wnba/athletes/indiana_fever_myisha_hines_allen/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_myisha_hines_allen__1628899.png,2026-06-16T02:49:50.243654+00:00,default
indiana_fever_raven_johnson,Raven Johnson,indiana_fever,1643433,assets/leagues/wnba/athletes/indiana_fever_raven_johnson/headshot.png,assets/leagues/wnba/athletes/indiana_fever_raven_johnson/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_raven_johnson__1643433.png,2026-06-16T02:49:50.244005+00:00,default
indiana_fever_aliyah_boston,Aliyah Boston,indiana_fever,1641648,assets/leagues/wnba/athletes/indiana_fever_aliyah_boston/headshot.png,assets/leagues/wnba/athletes/indiana_fever_aliyah_boston/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_aliyah_boston__1641648.png,2026-06-16T02:49:50.244338+00:00,default
indiana_fever_sophie_cunningham,Sophie Cunningham,indiana_fever,1629482,assets/leagues/wnba/athletes/indiana_fever_sophie_cunningham/headshot.png,assets/leagues/wnba/athletes/indiana_fever_sophie_cunningham/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_sophie_cunningham__1629482.png,2026-06-16T02:49:50.244653+00:00,default
indiana_fever_lexie_hull,Lexie Hull,indiana_fever,1631086,assets/leagues/wnba/athletes/indiana_fever_lexie_hull/headshot.png,assets/leagues/wnba/athletes/indiana_fever_lexie_hull/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_lexie_hull__1631086.png,2026-06-16T02:49:50.244999+00:00,default
indiana_fever_damiris_dantas,Damiris Dantas,indiana_fever,203024,assets/leagues/wnba/athletes/indiana_fever_damiris_dantas/headshot.png,assets/leagues/wnba/athletes/indiana_fever_damiris_dantas/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_damiris_dantas__203024.png,2026-06-16T02:49:50.245326+00:00,default
indiana_fever_justine_pissott,Justine Pissott,indiana_fever,1643495,assets/leagues/wnba/athletes/indiana_fever_justine_pissott/headshot.png,assets/leagues/wnba/athletes/indiana_fever_justine_pissott/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_justine_pissott__1643495.png,2026-06-16T02:49:50.245658+00:00,default
